id,type,age_group,gender,daily_internet_hours,primary_activity,uses_facebook,num_social_media_accounts,exposed_to_bad_language,learned_bad_words,experienced_cyberbullying,cyberbullying_types,reported_incident,reported_to,mental_health_impact,received_school_education,awareness_level,impact_certainty
S3252,Student,13-17,Female,1,Gaming,True,1,False,False,True,Insults; Sexual Harassment,True,Friend,Insomnia,False,Low,Certain
S3253,Student,9-12,Female,2,Chatting,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S3254,Student,13-17,Female,2,Videos,False,2,True,False,True,Threats,True,Friend,Academic Decline; Anxiety,False,Medium,Certain
S3255,Student,13-17,Male,3,Chatting,True,1,True,True,True,Insults,True,Friend,Academic Decline,False,Low,Certain
S3256,Student,13-17,Female,5,Social Media,True,1,True,False,False,None,N/A,None,None,True,High,Not Applicable
S3257,Student,13-17,Female,1,Gaming,True,1,True,True,True,Insults,False,None,Insomnia,False,Low,Unsure
S3258,Student,9-12,Female,2,Chatting,True,4,False,False,True,None,False,None,Academic Decline,True,Medium,Unsure
S3259,Student,9-12,Male,1,Social Media,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S3260,Student,13-17,Male,6,Videos,False,4,True,False,True,Exclusion,False,None,Loss of Appetite,False,Medium,Unsure
S3261,Student,9-12,Male,3,Gaming,True,1,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3262,Student,13-17,Male,6,Chatting,True,1,False,False,True,Insults,False,None,None,False,Low,Unsure
S3263,Student,13-17,Male,4,Videos,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3264,Student,9-12,Male,4,Gaming,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S3265,Student,9-12,Male,2,Social Media,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S3266,Student,13-17,Male,7,Videos,True,1,False,False,True,Insults,False,None,None,False,Low,Certain
S3267,Student,13-17,Female,4,Studying,True,1,True,False,False,None,N/A,None,None,False,Medium,Not Applicable
S3268,Student,13-17,Male,7,Social Media,True,1,True,True,True,Insults; Defamation; Threats,True,School Counselor,Insomnia; Academic Decline,False,Low,Unsure
S3269,Student,13-17,Male,3,Videos,True,1,True,True,True,Insults; Defamation,True,Family,Anxiety,False,Low,Certain
S3270,Student,13-17,Female,8,Videos,True,1,False,False,True,Insults,True,School Counselor,Academic Decline; Loss of Appetite,False,Low,Certain
S3271,Student,13-17,Male,5,Gaming,True,1,False,False,True,None,True,Teacher,None,True,Medium,Certain
S3272,Student,13-17,Male,5,Studying,True,1,False,False,True,None,False,None,Academic Decline,True,High,Unsure
S3273,Student,13-17,Male,1,Social Media,True,1,True,True,True,Insults; Defamation,False,None,None,False,Medium,Unsure
S3274,Student,9-12,Female,2,Chatting,True,1,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3275,Student,13-17,Female,5,Studying,True,2,True,False,True,None,True,Teacher,Insomnia; Academic Decline,False,Low,Unsure
S3276,Student,13-17,Female,2,Videos,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3277,Student,9-12,Female,0,Gaming,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S3278,Student,13-17,Male,4,Chatting,True,3,True,False,True,Defamation,False,None,None,True,Medium,Certain
S3279,Student,13-17,Female,8,Gaming,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S3280,Student,13-17,Female,8,Social Media,True,3,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3281,Student,9-12,Male,3,Social Media,True,1,True,False,True,Insults; Defamation,True,Teacher,Depression,True,High,Certain
S3282,Student,13-17,Male,8,Chatting,True,3,True,False,True,Insults; Defamation,False,None,None,True,Medium,Certain
S3283,Student,13-17,Male,8,Studying,True,2,True,False,False,None,N/A,None,None,True,High,Not Applicable
S3284,Student,13-17,Male,1,Videos,True,1,True,False,False,None,N/A,None,None,True,High,Not Applicable
S3285,Student,13-17,Female,5,Social Media,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S3286,Student,13-17,Female,4,Studying,True,2,True,True,True,Insults,False,None,None,True,Medium,Certain
S3287,Student,13-17,Female,4,Gaming,True,1,False,False,True,Insults,True,School Counselor,Insomnia,False,Medium,Unsure
S3288,Student,9-12,Female,2,Gaming,True,1,False,False,True,None,False,None,Insomnia,True,Medium,Unsure
S3289,Student,9-12,Male,4,Studying,True,1,True,False,False,None,N/A,None,None,False,Medium,Not Applicable
S3290,Student,13-17,Female,7,Social Media,True,3,True,False,True,Insults,True,Teacher,Loss of Appetite,True,Medium,Unsure
S3291,Student,13-17,Female,2,Chatting,True,1,True,True,True,None,False,None,None,True,High,Certain
S3292,Student,13-17,Female,6,Chatting,True,1,False,False,True,Insults; Threats,False,None,Depression; Loss of Appetite,False,Low,Unsure
S3293,Student,13-17,Male,4,Studying,True,1,False,False,True,None,False,None,Academic Decline,True,High,Unsure
S3294,Student,9-12,Male,2,Gaming,True,4,False,False,True,Insults,False,None,Academic Decline,False,Low,Certain
S3295,Student,9-12,Female,2,Studying,True,1,True,False,True,Threats,True,Friend,Insomnia; Academic Decline; Depression,True,High,Unsure
S3296,Student,13-17,Male,2,Chatting,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S3297,Student,13-17,Female,4,Social Media,True,1,True,True,False,None,N/A,None,None,False,Medium,Not Applicable
S3298,Student,9-12,Female,4,Social Media,True,1,False,False,True,Insults; Defamation; Exclusion; Threats,True,Teacher,None,False,Medium,Certain
S3299,Student,13-17,Male,5,Chatting,False,1,False,False,True,Insults,True,Family,Anxiety,True,Medium,Unsure
S3300,Student,13-17,Female,1,Studying,True,3,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3301,Student,13-17,Female,4,Gaming,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S3302,Student,13-17,Male,5,Social Media,True,1,True,True,True,Insults,False,None,Insomnia; Academic Decline; Depression,True,High,Unsure
S3303,Student,13-17,Male,4,Gaming,True,1,True,True,True,None,True,Friend,Academic Decline; Anxiety,False,Medium,Certain
S3304,Student,13-17,Female,7,Studying,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S3305,Student,9-12,Female,2,Social Media,True,1,True,False,True,Insults; Threats,True,Friend,Academic Decline,False,Low,Certain
S3306,Student,13-17,Female,8,Social Media,True,1,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S3307,Student,13-17,Male,8,Gaming,True,1,False,False,True,None,False,None,Insomnia; Depression; Loss of Appetite,True,Medium,Certain
S3308,Student,9-12,Male,3,Chatting,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S3309,Student,13-17,Female,8,Videos,True,1,True,False,True,Insults; Exclusion,True,Friend,Depression,True,Medium,Certain
S3310,Student,13-17,Female,1,Social Media,True,1,False,False,True,Exclusion; Threats,True,Family,Academic Decline,True,High,Certain
S3311,Student,9-12,Male,3,Videos,True,3,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S3312,Student,9-12,Female,4,Videos,True,4,True,False,True,Insults; Exclusion,True,Teacher,Anxiety; Loss of Appetite,False,Medium,Certain
S3313,Student,13-17,Female,1,Videos,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3314,Student,13-17,Female,4,Social Media,True,4,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S3315,Student,13-17,Female,4,Gaming,True,1,False,False,True,Insults,True,Teacher,None,False,Medium,Certain
S3316,Student,13-17,Male,7,Social Media,True,3,True,False,True,Insults; Exclusion,True,School Counselor,Insomnia; Academic Decline; Depression,True,Medium,Certain
S3317,Student,13-17,Female,1,Videos,True,1,False,False,True,Insults; Defamation,True,Friend,None,True,High,Unsure
S3318,Student,13-17,Male,4,Chatting,True,4,False,False,True,Insults; Defamation,False,None,Academic Decline,False,Low,Certain
S3319,Student,9-12,Male,3,Social Media,True,2,True,True,False,None,N/A,None,None,True,High,Not Applicable
S3320,Student,13-17,Female,4,Studying,True,1,False,False,True,Exclusion; Threats; Sexual Harassment,True,Family,Academic Decline; Anxiety,True,Medium,Certain
S3321,Student,13-17,Female,6,Gaming,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3322,Student,13-17,Male,1,Videos,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S3323,Student,13-17,Male,4,Gaming,True,1,True,False,True,Insults,True,School Counselor,None,True,High,Unsure
S3324,Student,13-17,Male,6,Chatting,False,1,False,False,False,None,N/A,None,None,True,High,Not Applicable
S3325,Student,13-17,Female,1,Gaming,True,1,False,False,True,None,False,None,Anxiety,False,Low,Unsure
S3326,Student,13-17,Female,6,Social Media,True,1,True,True,True,Insults; Defamation,False,None,Insomnia; Academic Decline,True,High,Certain
S3327,Student,13-17,Female,3,Videos,True,1,False,False,True,Insults; Defamation,False,None,Depression,False,Low,Unsure
S3328,Student,13-17,Female,2,Studying,True,1,True,False,True,None,True,School Counselor,Insomnia,True,High,Certain
S3329,Student,13-17,Male,7,Gaming,True,1,True,False,False,None,N/A,None,None,True,High,Not Applicable
S3330,Student,9-12,Male,4,Chatting,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S3331,Student,13-17,Male,1,Videos,True,1,True,True,False,None,N/A,None,None,False,Medium,Not Applicable
S3332,Student,9-12,Female,1,Studying,True,1,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S3333,Student,9-12,Male,1,Gaming,True,1,True,True,False,None,N/A,None,None,True,High,Not Applicable
S3334,Student,13-17,Female,4,Chatting,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S3335,Student,13-17,Female,7,Chatting,True,4,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S3336,Student,13-17,Male,4,Videos,True,1,False,False,False,None,N/A,None,None,True,High,Not Applicable
S3337,Student,13-17,Male,8,Studying,True,1,False,False,True,Insults; Defamation; Exclusion,False,None,Loss of Appetite,True,High,Certain
S3338,Student,13-17,Male,3,Gaming,True,3,True,True,False,None,N/A,None,None,True,High,Not Applicable
S3339,Student,13-17,Female,2,Gaming,True,1,True,False,False,None,N/A,None,None,True,High,Not Applicable
S3340,Student,13-17,Male,6,Videos,True,4,False,False,True,Insults; Defamation,True,Friend,Insomnia; Academic Decline,False,Medium,Unsure
S3341,Student,13-17,Female,8,Studying,True,2,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S3342,Student,9-12,Male,4,Gaming,False,1,False,False,True,Insults; Defamation,True,Friend,Insomnia,True,Medium,Unsure
S3343,Student,13-17,Female,2,Gaming,True,1,False,False,True,Insults,True,Friend,None,False,Medium,Certain
S3344,Student,13-17,Female,8,Videos,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S3345,Student,9-12,Female,4,Chatting,True,1,True,True,False,None,N/A,None,None,False,Medium,Not Applicable
S3346,Student,13-17,Female,1,Social Media,True,1,False,False,True,Insults,True,Teacher,None,False,Low,Certain
S3347,Student,13-17,Female,5,Studying,True,1,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S3348,Student,9-12,Male,3,Chatting,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S3349,Student,13-17,Male,3,Studying,True,2,True,False,True,Insults; Exclusion,True,Teacher,Depression,False,Medium,Unsure
S3350,Student,13-17,Male,3,Chatting,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S3351,Student,13-17,Female,8,Videos,True,3,False,False,True,Insults; Sexual Harassment,False,None,Insomnia,False,Low,Certain
S3352,Student,13-17,Female,2,Social Media,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S3353,Student,9-12,Male,3,Social Media,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3354,Student,13-17,Female,7,Gaming,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3355,Student,9-12,Male,4,Social Media,False,3,True,False,True,Insults,False,None,None,True,High,Unsure
S3356,Student,9-12,Female,2,Chatting,False,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3357,Student,13-17,Male,7,Chatting,True,1,True,False,True,Defamation,False,None,Loss of Appetite,True,Medium,Certain
S3358,Student,13-17,Female,8,Chatting,False,4,False,False,False,None,N/A,None,None,True,High,Not Applicable
S3359,Student,13-17,Female,4,Videos,True,1,False,False,True,Insults,True,School Counselor,None,False,Low,Unsure
S3360,Student,13-17,Female,1,Gaming,False,1,True,False,True,None,False,None,Academic Decline,False,Low,Unsure
S3361,Student,13-17,Female,3,Social Media,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S3362,Student,9-12,Male,4,Social Media,True,1,False,False,True,Defamation; Exclusion,True,Family,Insomnia,True,High,Certain
S3363,Student,13-17,Female,1,Videos,True,1,False,False,True,Insults; Defamation,True,School Counselor,None,False,Low,Unsure
S3364,Student,9-12,Female,4,Videos,True,3,False,False,False,None,N/A,None,None,True,High,Not Applicable
S3365,Student,13-17,Female,3,Studying,True,3,True,False,True,Insults; Threats,False,None,Academic Decline,True,Medium,Unsure
S3366,Student,13-17,Female,7,Social Media,True,2,True,True,False,None,N/A,None,None,True,High,Not Applicable
S3367,Student,13-17,Male,1,Social Media,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S3368,Student,13-17,Male,4,Social Media,True,1,False,False,True,Insults,False,None,Academic Decline,False,Medium,Certain
S3369,Student,9-12,Male,2,Gaming,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S3370,Student,9-12,Female,2,Studying,True,3,False,False,True,Insults,False,None,None,True,High,Certain
S3371,Student,9-12,Female,4,Videos,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S3372,Student,9-12,Male,2,Gaming,True,3,True,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3373,Student,13-17,Female,7,Social Media,True,1,True,True,True,Insults; Defamation,False,None,Loss of Appetite,False,Low,Certain
S3374,Student,13-17,Male,5,Studying,True,2,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S3375,Student,13-17,Female,4,Gaming,False,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S3376,Student,13-17,Female,4,Gaming,True,1,False,False,True,Insults,False,None,Academic Decline,True,Medium,Certain
S3377,Student,13-17,Male,8,Chatting,True,1,True,False,False,None,N/A,None,None,False,Medium,Not Applicable
S3378,Student,13-17,Female,5,Chatting,True,1,False,False,True,Threats,False,None,Anxiety,False,Low,Unsure
S3379,Student,9-12,Female,2,Chatting,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3380,Student,9-12,Female,1,Chatting,True,1,True,True,True,Exclusion; Threats,True,Friend,Insomnia; Depression; Anxiety,False,Low,Unsure
S3381,Student,13-17,Female,4,Videos,True,3,True,True,False,None,N/A,None,None,True,Medium,Not Applicable
S3382,Student,13-17,Male,1,Studying,True,2,True,True,True,Insults; Defamation,True,School Counselor,Anxiety,True,Medium,Certain
S3383,Student,13-17,Female,7,Gaming,True,1,True,True,False,None,N/A,None,None,False,Medium,Not Applicable
S3384,Student,13-17,Female,3,Videos,False,1,True,True,True,None,True,Family,Academic Decline,True,High,Certain
S3385,Student,9-12,Female,1,Chatting,False,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S3386,Student,13-17,Female,7,Studying,True,1,False,False,False,None,N/A,None,None,True,High,Not Applicable
S3387,Student,13-17,Male,7,Videos,True,1,False,False,True,Insults; Defamation; Sexual Harassment,True,Friend,Depression; Anxiety,True,High,Unsure
S3388,Student,9-12,Female,4,Gaming,False,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S3389,Student,9-12,Male,0,Social Media,True,1,True,True,False,None,N/A,None,None,False,Medium,Not Applicable
S3390,Student,9-12,Female,0,Studying,True,1,False,False,False,None,N/A,None,None,True,High,Not Applicable
S3391,Student,9-12,Male,4,Gaming,True,1,True,False,False,None,N/A,None,None,False,Low,Not Applicable
S3392,Student,9-12,Female,2,Videos,True,4,False,False,False,None,N/A,None,None,False,Medium,Not Applicable
S3393,Student,9-12,Male,2,Studying,False,1,True,False,True,Insults,False,None,Academic Decline,False,Low,Unsure
S3394,Student,9-12,Male,3,Chatting,True,4,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S3395,Student,13-17,Male,1,Videos,False,1,True,False,True,Insults; Exclusion,True,Teacher,Anxiety,False,Medium,Certain
S3396,Student,9-12,Female,1,Social Media,True,3,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S3397,Student,9-12,Female,2,Studying,True,1,False,False,False,None,N/A,None,None,True,Medium,Not Applicable
S3398,Student,9-12,Female,1,Gaming,True,1,True,True,False,None,N/A,None,None,False,Low,Not Applicable
S3399,Student,13-17,Female,4,Social Media,True,1,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S3400,Student,13-17,Female,4,Videos,True,1,False,False,True,Insults; Defamation,False,None,Academic Decline,False,Low,Unsure
S3401,Student,13-17,Female,5,Social Media,True,4,False,False,False,None,N/A,None,None,False,Low,Not Applicable
S3402,Student,9-12,Male,0,Videos,False,3,False,False,True,Threats,False,None,Academic Decline; Depression,False,Low,Certain
